,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
12,6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,25,3,0.7857142576530622,0.0580912861865326,16.14814814814815,0.5481651376146789,6.678525314305131,16.14814814814815,239,435,2.7822966507177034,2,7.195402298850575
13,6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,22,11,0.33333332323232356,0.044776119342230504,16.25581395348837,0.40915593705293274,6.665987956216522,16.25581395348837,286,699,2.4684684684684686,5,6.48068669527897
14,7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,26,14,0.2999999925000002,0.05524861870822014,12.226415094339623,0.49228395061728397,5.087479617982763,12.226415094339623,319,647,2.6910569105691056,2,6.969088098918084
15,7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,29,25,0.07407407270233199,0.06451612895517786,13.864406779661017,0.4242053789731051,5.71544486345365,13.864406779661017,347,812,2.467349551856594,20,6.490147783251231
16,7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,37,26,0.17460317183169569,0.07673568809167394,14.72,0.5095108695652174,6.091804347826088,14.72,375,736,2.758426966292135,8,7.263586956521739
17,8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,69,31,0.3799999962,0.07593014420962023,15.2625,0.5593775593775594,6.328751023751024,15.2625,683,1221,2.8065054211843203,2,7.431613431613432
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,60,36,0.24999999739583337,0.10234541566914135,11.808219178082192,0.45359628770301624,4.904726186314083,11.808219178082192,391,857,2.5294811320754715,7,6.731621936989498
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,68,37,0.2952380924263039,0.09005145789875517,12.397727272727273,0.5673693858845096,5.186038663444713,12.397727272727273,619,1086,2.7874306839186693,3,7.427255985267035
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,66,22,0.4999999943181819,0.0910973083943092,11.290697674418604,0.44593202883625127,4.694651881301943,11.290697674418604,433,966,2.580712788259958,18,6.690476190476191
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,60,23,0.44578312715923946,0.07306338021737378,12.726190476190476,0.4639850327408793,5.276070203572543,12.726190476190476,496,1061,2.587270973963356,13,6.936852026390198
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,47,22,0.36231883532871256,0.0822407627148501,13.258620689655173,0.47724317295188556,5.494345545042823,13.258620689655173,367,764,2.5736842105263156,19,6.9960732984293195
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,29,12,0.4146341362284357,0.07167832155300993,10.53061224489796,0.4844961240310077,4.406043347571587,10.53061224489796,250,512,2.601980198019802,8,7.03515625
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,40,13,0.5094339526521896,0.10056925977121582,12.76923076923077,0.4497991967871486,5.287611986407168,12.76923076923077,224,497,2.458077709611452,3,6.710261569416499
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,69,39,0.27777777520576136,0.0806572068105622,14.47191011235955,0.48680124223602483,5.98348454183823,14.47191011235955,627,1282,2.656398104265403,10,6.865054602184087
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,49,61,-0.10909090809917356,0.07942238261413545,11.54368932038835,0.4667788057190917,4.804187250442976,11.54368932038835,555,1182,2.5165114309906857,2,6.899323181049069
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,39,20,0.32203389284688316,0.0723039214800197,13.362068965517242,0.5574193548387096,5.567795328142381,13.362068965517242,432,772,2.8367875647668392,9,7.558290155440415
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,33,28,0.08196721177102932,0.0676274943817877,11.052631578947368,0.45714285714285713,4.60390977443609,11.052631578947368,384,839,2.598027127003699,7,6.698450536352801
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,61,23,0.45238094699546494,0.09395973143852379,11.746835443037975,0.4849137931034483,4.89269969445657,11.746835443037975,450,925,2.628260869565217,33,6.970810810810811
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,67,21,0.5227272667871902,0.08551992217150638,11.511904761904763,0.4932781799379524,4.802073176737086,11.511904761904763,477,964,2.7067510548523206,12,7.0850622406639
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,28,0,0.9999999642857155,0.06278026891753304,16.28,0.5601965601965602,6.736078624078624,16.28,228,407,2.8759305210918114,1,7.486486486486487
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,83,39,0.3606557347487235,0.13189189174930607,94.63636363636364,0.4495677233429395,38.03437254388263,94.63636363636364,468,1041,2.508341511285574,16,6.614793467819404
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,20,0,0.9999999500000024,0.036563071231146126,10.666666666666666,0.55078125,4.486979166666667,10.666666666666666,282,510,2.7628458498023716,1,7.366666666666666
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,17,6,0.4782608487712674,0.04107142849808673,11.545454545454545,0.5708661417322834,4.846528274874732,11.545454545454545,290,508,2.823647294589178,1,7.7637795275590555
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3,3,0.0,0.02714932114412072,21.3,0.5539906103286385,8.741596244131456,21.3,118,213,2.8380952380952382,3,7.591549295774648
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,27,69,-0.4374999954427084,0.10223642161636164,14.37704918032787,0.5131128848346637,5.956064826065013,14.37704918032787,450,872,2.619324796274738,3,7.01605504587156
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,20,15,0.14285713877551032,0.0635208710280928,14.514285714285714,0.4744094488188976,5.995478065241845,14.514285714285714,241,508,2.6374745417515273,4,6.905511811023622
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,58,38,0.20833333116319447,0.08384279468660018,11.382978723404255,0.46261682242990654,4.738238218333665,11.382978723404255,495,1065,2.5994318181818183,10,6.931455399061033
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,42,3,0.8666666474074078,0.08946322049808506,9.833333333333334,0.5444915254237288,4.151129943502825,9.833333333333334,257,472,2.7198275862068964,5,7.2923728813559325
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,8,1,0.7777776913580343,0.025714285640816327,16.55,0.459214501510574,6.80368580060423,16.55,152,331,2.643292682926829,1,6.891238670694864
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,25,7,0.5624999824218756,0.054145515982833306,14.657894736842104,0.48114901256732495,6.055617499763772,14.657894736842104,268,555,2.5551470588235294,5,6.745945945945946
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,16,8,0.333333319444445,0.055555555426954735,15.916666666666666,0.5052356020942408,6.5687609075043625,15.916666666666666,193,381,2.8453333333333335,2,7.2808398950131235
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,18,8,0.3846153698224858,0.08150470193885674,9.612903225806452,0.5335570469798657,4.058584109114527,9.612903225806452,159,295,2.8716216216216215,1,7.5288135593220336
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,8,0,0.9999998750000157,0.03603603587371155,15.0,0.5743589743589743,6.22974358974359,15.0,112,195,2.9533678756476682,3,7.794871794871795
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,26,37,-0.17460317183169569,0.10787671214404673,9.189655172413794,0.41838649155722324,3.843216665588407,9.189655172413794,223,526,2.4962264150943394,14,6.655893536121673
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,11,2,0.6923076390532585,0.05829596386414366,16.0,0.5240384615384616,6.609615384615385,16.0,109,207,2.770731707317073,2,7.222222222222222
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,36,10,0.5652173790170135,0.0830324908248511,11.790697674418604,0.5877712031558185,4.95138755102977,11.790697674418604,298,507,2.9377510040160644,1,7.625246548323472
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,4,7,-0.2727272479338866,0.054999999725000005,16.727272727272727,0.5217391304347826,6.899604743083003,16.727272727272727,96,182,2.7777777777777777,5,7.3076923076923075
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,12,25,-0.35135134185536915,0.12457912415966625,12.826086956521738,0.4745762711864407,5.320265291083272,12.826086956521738,140,286,2.654109589041096,6,7.108391608391608
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,29,46,-0.2266666636444445,0.06377551014985075,13.883116883116884,0.5378858746492049,5.768401103106436,13.883116883116884,575,1068,2.8043273753527753,17,7.521535580524344
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,44,23,0.3134328311427936,0.06767676760840731,13.554054054054054,0.4267198404785643,5.5923095578130475,13.554054054054054,428,995,2.5389344262295084,19,6.678391959798995
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,36,26,0.16129031997918838,0.060843964611536835,12.805555555555555,0.43383947939262474,5.295758013979272,12.805555555555555,400,919,2.5044543429844097,17,6.667029379760609
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,26,5,0.677419332986473,0.057195571850192674,7.042857142857143,0.4746450304259635,3.007000869313243,7.042857142857143,234,484,2.595435684647303,1,6.927685950413223
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,45,8,0.6981131943752228,0.06471306463404998,12.819672131147541,0.4616368286445013,5.312523583916818,12.819672131147541,361,779,2.5064935064935066,5,6.711168164313222
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,33,6,0.6923076745562136,0.11142857111020409,17.05,0.5073313782991202,7.0229325513196486,17.05,173,339,2.734513274336283,9,7.008849557522124
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,45,15,0.4999999916666668,0.054744525497495866,14.422535211267606,0.5107421875,5.973310959507042,14.422535211267606,523,1021,2.716831683168317,8,7.025465230166503
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,25,70,-0.47368420554016627,0.14592933925356477,8.41095890410959,0.4755700325732899,3.5546115746731517,8.41095890410959,292,608,2.574468085106383,12,6.853618421052632
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,58,22,0.4499999943750001,0.11283497868429482,8.855263157894736,0.3863298662704309,3.696637209666067,8.855263157894736,260,668,2.381954887218045,6,6.552395209580839
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,25,32,-0.12280701538935061,0.07829670318915288,13.74,0.38427947598253276,5.649711790393013,13.74,264,686,2.3619909502262444,1,6.486880466472303
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,25,21,0.08695651984877131,0.05867346931291649,10.04225352112676,0.5161290322580645,4.22335302135393,10.04225352112676,368,709,2.7264957264957266,7,7.34555712270804
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,24,73,-0.5051546339674781,0.14499252594171522,9.202898550724637,0.48031496062992124,3.8732854045418232,9.202898550724637,305,627,2.5625990491283677,14,6.838915470494418
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,23,11,0.35294116608996573,0.06666666653594772,12.621621621621621,0.47751605995717344,5.239655072631518,12.621621621621621,223,466,2.54,6,6.847639484978541
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,11,6,0.2941176297577865,0.057627118448721634,18.928571428571427,0.47924528301886793,7.763126684636119,18.928571428571427,127,265,2.7142857142857144,1,7.166037735849057
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,28,17,0.2444444390123458,0.07731958749601446,19.88888888888889,0.4860335195530726,8.149968963376784,19.88888888888889,261,537,2.6553030303030303,1,7.210428305400373
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,24,29,-0.0943396208615166,0.06294536809626441,12.885245901639344,0.47837150127226463,5.345446961164644,12.885245901639344,376,782,2.5751633986928106,6,6.9411764705882355
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,37,11,0.5416666553819447,0.01779095625730506,8.948412698412698,0.4,3.7393650793650792,8.948412698412698,902,2253,2.3759106362311804,1,6.301819795827785
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,38,42,-0.04999999937500001,0.0747663550703118,11.793103448275861,0.49707602339181284,4.91607178866707,11.793103448275861,510,1021,2.6129353233830845,11,7.02252693437806
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,31,64,-0.34736841739612195,0.08605072455973665,15.318181818181818,0.5637982195845698,6.352792015106555,15.318181818181818,570,1011,2.756319514661274,1,7.262116716122651
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,6,1,0.7142856122449125,0.03553299474348734,18.0,0.5166666666666667,7.406666666666666,18.0,93,179,2.8685714285714288,3,7.335195530726257
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,31,4,0.7714285493877557,0.05529225899637874,14.268292682926829,0.4700854700854701,5.89535126120492,14.268292682926829,275,582,2.5201401050788093,2,6.719931271477663
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,37,34,0.04225352053164056,0.07036669963293687,8.446280991735538,0.4608610567514677,3.5628568193948023,8.446280991735538,471,1012,2.5616979269496545,6,6.942687747035573
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,55,15,0.5714285632653062,0.06306306300624949,11.685393258426966,0.4894230769230769,4.869926534140017,11.685393258426966,509,1036,2.549558390578999,6,6.8938223938223935
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,33,33,0.0,0.08847184974735676,14.2,0.447887323943662,5.859154929577465,14.2,318,705,2.563400576368876,4,6.883687943262411
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,19,44,-0.3968253905265811,0.05198019797691402,14.493506493506494,0.4838709677419355,5.9909509844993725,14.493506493506494,540,1116,2.7151106833493746,2,7.07168458781362
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19,40,-0.3559321973570814,0.08563134965800966,12.288461538461538,0.47730829420970267,5.106307933068496,12.288461538461538,305,639,2.6441223832528182,4,7.025039123630673
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,39,48,-0.10344827467300834,0.11372549004741767,9.866666666666667,0.4702702702702703,4.134774774774775,9.866666666666667,348,735,2.561141304347826,28,6.797278911564626
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,27,27,0.0,0.07964601758164304,17.625,0.4794326241134752,7.24177304964539,17.625,338,703,2.6244604316546765,13,6.900426742532006
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,19,37,-0.32142856568877565,0.061946902586341925,12.461538461538462,0.4901234567901235,5.180664767331434,12.461538461538462,397,807,2.7903645833333335,3,7.382899628252788
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,7,3,0.39999996000000404,0.04504504484213944,17.083333333333332,0.5024390243902439,7.034308943089432,17.083333333333332,103,204,2.7918781725888326,3,7.102941176470588
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,31,46,-0.19480519227525725,0.10078534018221814,11.46774193548387,0.4542897327707454,4.768812667301846,11.46774193548387,323,707,2.4949640287769785,12,6.7581329561527586
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,11,24,-0.37142856081632686,0.06433823517584883,12.864864864864865,0.47689075630252103,5.336702248466954,12.864864864864865,227,471,2.6853932584269664,5,7.008492569002123
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,31,54,-0.2705882321107267,0.10841836720865004,13.654545454545454,0.4980026631158455,5.66101924706452,13.654545454545454,374,751,2.688768606224628,3,7.205059920106525
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,24,34,-0.17241379013079672,0.0893682587220828,14.55813953488372,0.4728434504792332,6.012393194145182,14.55813953488372,296,625,2.5492730210016155,6,6.8064
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,4,0,0.9999997500000625,0.016806722618459148,25.25,0.5544554455445545,10.321782178217823,25.25,112,202,2.755,1,7.425742574257426
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,16,2,0.7777777345679036,0.04128440357503577,12.424242424242424,0.4268292682926829,5.140428677014043,12.424242424242424,175,407,2.5297029702970297,3,6.788697788697789
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,32,52,-0.238095235260771,0.1251862889341486,16.86111111111111,0.5090609555189456,6.9480688266520225,16.86111111111111,309,607,2.6863406408094437,4,7.28830313014827
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,32,24,0.1428571403061225,0.12612612584205826,13.088235294117647,0.350561797752809,5.375518836748182,13.088235294117647,156,443,2.3704545454545456,38,6.383747178329571
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,8,36,-0.6363636219008268,0.05729166659206814,13.169811320754716,0.49283667621776506,5.4650591987889925,13.169811320754716,344,698,2.650297619047619,1,7.199140401146132
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,16,29,-0.28888888246913597,0.06392045445465845,12.10909090909091,0.5135135135135135,5.04904176904177,12.10909090909091,342,664,2.685800604229607,1,7.302710843373494
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,28,51,-0.29113923682102233,0.10089399731686591,12.962962962962964,0.5028571428571429,5.386328042328043,12.962962962962964,352,699,2.6613372093023258,2,7.217453505007153
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,19,21,-0.04999999875000003,0.07054673708898283,14.631578947368421,0.4856115107913669,6.046876183263915,14.631578947368421,270,555,2.574275362318841,8,7.007207207207207
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,51,47,0.040816326114119124,0.09645669281844814,12.35064935064935,0.45425867507886436,5.121963210291287,12.35064935064935,432,947,2.5243243243243243,3,6.7444561774023235
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,24,39,-0.23809523431594867,0.0587686566615964,13.573333333333334,0.48330058939096265,5.622653569089719,13.573333333333334,492,1018,2.626723223753977,3,6.774066797642436
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,27,25,0.03846153772189351,0.0979284367270651,20.535714285714285,0.3060869565217391,8.33672049689441,20.535714285714285,176,575,2.2232304900181488,43,5.947826086956522
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,39,65,-0.24999999759615388,0.08688387628497586,15.125,0.4820936639118457,6.2428374655647385,15.125,525,1087,2.607142857142857,8,7.121435142594296
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,36,52,-0.18181817975206616,0.11563731916473415,9.1875,0.40272108843537413,3.83608843537415,9.1875,296,726,2.422496570644719,8,6.4366391184573
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,11,14,-0.11999999520000018,0.0728862971635968,13.173913043478262,0.5148514851485149,5.475505811450711,13.173913043478262,156,303,2.9014084507042255,2,7.570957095709571
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,49,91,-0.2999999978571429,0.0888888888324515,14.373737373737374,0.4595924104005622,5.9333319136551745,14.373737373737374,654,1420,2.499263622974963,7,6.796478873239437
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,37,64,-0.267326730026468,0.12438423630001941,12.880597014925373,0.388180764774044,5.307511111879767,12.880597014925373,335,856,2.348946135831382,35,6.338785046728972
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,36,66,-0.2941176441753172,0.08747855910164788,10.702970297029703,0.45790934320074006,4.464351856092177,10.702970297029703,495,1077,2.5342333654773386,13,6.693593314763231
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,43,78,-0.2892561959565604,0.10549258927158447,13.839506172839506,0.4745762711864407,5.725632977610379,13.839506172839506,532,1119,2.57351598173516,8,6.875781948168007
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,23,41,-0.2812499956054688,0.08648648636961286,11.706896551724139,0.4639175257731959,4.8683256309989345,11.706896551724139,315,676,2.637223974763407,8,6.8017751479289945
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,60,17,0.5584415511890708,0.06316652989075756,16.723076923076924,0.515179392824287,6.895302526360485,16.723076923076924,560,1085,2.715362865221489,3,7.2377880184331795
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,19,24,-0.11627906706327752,0.06771653532643065,16.37142857142857,0.4816753926701571,6.741241585639492,16.37142857142857,276,572,2.6454545454545455,4,6.998251748251748
107,49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,38,83,-0.37190082337272046,0.12831389169850063,13.46875,0.4791183294663573,5.579147331786544,13.46875,413,858,2.6594982078853047,7,7.054778554778554
108,50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,11,17,-0.21428570663265334,0.09621993094082498,14.222222222222221,0.52734375,5.899826388888889,14.222222222222221,135,255,2.7874015748031495,3,7.486274509803922
109,50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8,6,0.14285713265306196,0.032036613199000884,14.035714285714286,0.5012722646310432,5.814794620138132,14.035714285714286,197,393,2.782608695652174,2,7.119592875318066
110,51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,26,57,-0.3734939714036871,0.06836902795027262,20.703703703703702,0.43023255813953487,8.453574504737295,20.703703703703702,481,1118,2.7175925925925926,3,7.105545617173524
